sample_id	x	q_sample
47	1.1800000000e+00	2.4222977382e-01
47	1.1900000000e+00	2.3227226860e-01
47	1.2000000000e+00	2.2267800470e-01
47	1.2100000000e+00	2.1344800825e-01
47	1.2200000000e+00	2.0458166586e-01
47	1.2300000000e+00	1.9607681101e-01
47	1.2400000000e+00	1.8792981927e-01
47	1.2500000000e+00	1.8013571113e-01
47	1.2600000000e+00	1.7268826099e-01
47	1.2700000000e+00	1.6558011113e-01
47	1.2800000000e+00	1.5880288926e-01
47	1.2900000000e+00	1.5234732837e-01
47	1.3000000000e+00	1.4620338756e-01
47	1.3100000000e+00	1.4036037269e-01
47	1.3200000000e+00	1.3480705549e-01
47	1.3300000000e+00	1.2953179030e-01
47	1.3400000000e+00	1.2452262703e-01
47	1.3500000000e+00	1.1976741974e-01
47	1.3600000000e+00	1.1525392968e-01
47	1.3700000000e+00	1.1096992225e-01
47	1.3800000000e+00	1.0690325710e-01
47	1.3900000000e+00	1.0304197081e-01
47	1.4000000000e+00	9.9374351852e-02
47	1.4100000000e+00	9.5889007309e-02
47	1.4200000000e+00	9.2574921334e-02
47	1.4300000000e+00	8.9421505101e-02
47	1.4400000000e+00	8.6418638325e-02
47	1.4500000000e+00	8.3556702424e-02
47	1.4600000000e+00	8.0826605534e-02
47	1.4700000000e+00	7.8219799644e-02
47	1.4800000000e+00	7.5728290240e-02
47	1.4900000000e+00	7.3344638867e-02
47	1.5000000000e+00	7.1061959132e-02
48	-5.0000000000e-01	6.9108039450e-02
48	-4.9000000000e-01	7.1192923929e-02
48	-4.8000000000e-01	7.3372011980e-02
48	-4.7000000000e-01	7.5653201019e-02
48	-4.6000000000e-01	7.8044991795e-02
48	-4.5000000000e-01	8.0556476744e-02
48	-4.4000000000e-01	8.3197321102e-02
48	-4.3000000000e-01	8.5977736564e-02
48	-4.2000000000e-01	8.8908447306e-02
48	-4.1000000000e-01	9.2000648319e-02
48	-4.0000000000e-01	9.5265956032e-02
48	-3.9000000000e-01	9.8716351339e-02
48	-3.8000000000e-01	1.0236411520e-01
48	-3.7000000000e-01	1.0622175707e-01
48	-3.6000000000e-01	1.1030193657e-01
48	-3.5000000000e-01	1.1461737878e-01
48	-3.4000000000e-01	1.1918078373e-01
48	-3.3000000000e-01	1.2400473073e-01
48	-3.2000000000e-01	1.2910157817e-01
48	-3.1000000000e-01	1.3448335966e-01
48	-3.0000000000e-01	1.4016167724e-01
48	-2.9000000000e-01	1.4614759271e-01
48	-2.8000000000e-01	1.5245151786e-01
48	-2.7000000000e-01	1.5908310476e-01
48	-2.6000000000e-01	1.6605113705e-01
48	-2.5000000000e-01	1.7336342334e-01
48	-2.4000000000e-01	1.8102669372e-01
48	-2.3000000000e-01	1.8904650056e-01
48	-2.2000000000e-01	1.9742712455e-01
48	-2.1000000000e-01	2.0617148716e-01
48	-2.0000000000e-01	2.1528107030e-01
48	-1.9000000000e-01	2.2475584444e-01
48	-1.8000000000e-01	2.3459420585e-01
48	-1.7000000000e-01	2.4479292392e-01
48	-1.6000000000e-01	2.5534709929e-01
48	-1.5000000000e-01	2.6625013347e-01
48	-1.4000000000e-01	2.7749371049e-01
48	-1.3000000000e-01	2.8906779116e-01
48	-1.2000000000e-01	3.0096062012e-01
48	-1.1000000000e-01	3.1315874613e-01
48	-1.0000000000e-01	3.2564705553e-01
48	-9.0000000000e-02	3.3840881895e-01
48	-8.0000000000e-02	3.5142575123e-01
48	-7.0000000000e-02	3.6467808398e-01
48	-6.0000000000e-02	3.7814465080e-01
48	-5.0000000000e-02	3.9180298425e-01
48	-4.0000000000e-02	4.0562942414e-01
48	-3.0000000000e-02	4.1959923634e-01
48	-2.0000000000e-02	4.3368674116e-01
48	-1.0000000000e-02	4.4786545035e-01
48	0.0000000000e+00	4.6210821171e-01
48	1.0000000000e-02	4.7638735990e-01
48	2.0000000000e-02	4.9067487255e-01
48	3.0000000000e-02	5.0494252997e-01
48	4.0000000000e-02	5.1916207741e-01
48	5.0000000000e-02	5.3330538824e-01
48	6.0000000000e-02	5.4734462677e-01
48	7.0000000000e-02	5.6125240908e-01
48	8.0000000000e-02	5.7500196066e-01
48	9.0000000000e-02	5.8856726916e-01
48	1.0000000000e-01	6.0192323115e-01
48	1.1000000000e-01	6.1504579123e-01
48	1.2000000000e-01	6.2791207251e-01
48	1.3000000000e-01	6.4050049702e-01
48	1.4000000000e-01	6.5279089508e-01
48	1.5000000000e-01	6.6476460251e-01
48	1.6000000000e-01	6.7640454486e-01
48	1.7000000000e-01	6.8769530784e-01
48	1.8000000000e-01	6.9862319321e-01
48	1.9000000000e-01	7.0917625985e-01
48	2.0000000000e-01	7.1934434932e-01
48	2.1000000000e-01	7.2911909601e-01
48	2.2000000000e-01	7.3849392156e-01
48	2.3000000000e-01	7.4746401379e-01
48	2.4000000000e-01	7.5602629033e-01
48	2.5000000000e-01	7.6417934729e-01
48	2.6000000000e-01	7.7192339370e-01
48	2.7000000000e-01	7.7926017213e-01
48	2.8000000000e-01	7.8619286655e-01
48	2.9000000000e-01	7.9272599828e-01
48	3.0000000000e-01	7.9886531117e-01
48	3.1000000000e-01	8.0461764707e-01
48	3.2000000000e-01	8.0999081306e-01
48	3.3000000000e-01	8.1499344164e-01
48	3.4000000000e-01	8.1963484548e-01
48	3.5000000000e-01	8.2392486807e-01
48	3.6000000000e-01	8.2787373198e-01
48	3.7000000000e-01	8.3149188612e-01
48	3.8000000000e-01	8.3478985376e-01
48	3.9000000000e-01	8.3777808278e-01
48	4.0000000000e-01	8.4046679965e-01
48	4.1000000000e-01	8.4286586882e-01
48	4.2000000000e-01	8.4498465878e-01
48	4.3000000000e-01	8.4683191638e-01
48	4.4000000000e-01	8.4841565046e-01
48	4.5000000000e-01	8.4974302629e-01
48	4.6000000000e-01	8.5082027167e-01
48	4.7000000000e-01	8.5165259581e-01
48	4.8000000000e-01	8.5224412173e-01
48	4.9000000000e-01	8.5259783300e-01
48	5.0000000000e-01	8.5271553526e-01
48	5.1000000000e-01	8.5259783300e-01
48	5.2000000000e-01	8.5224412173e-01
48	5.3000000000e-01	8.5165259581e-01
48	5.4000000000e-01	8.5082027167e-01
48	5.5000000000e-01	8.4974302629e-01
48	5.6000000000e-01	8.4841565046e-01
48	5.7000000000e-01	8.4683191638e-01
48	5.8000000000e-01	8.4498465878e-01
48	5.9000000000e-01	8.4286586882e-01
48	6.0000000000e-01	8.4046679965e-01
48	6.1000000000e-01	8.3777808278e-01
48	6.2000000000e-01	8.3478985376e-01
48	6.3000000000e-01	8.3149188612e-01
48	6.4000000000e-01	8.2787373198e-01
48	6.5000000000e-01	8.2392486807e-01
48	6.6000000000e-01	8.1963484548e-01
48	6.7000000000e-01	8.1499344164e-01
48	6.8000000000e-01	8.0999081306e-01
48	6.9000000000e-01	8.0461764707e-01
48	7.0000000000e-01	7.9886531117e-01
48	7.1000000000e-01	7.9272599828e-01
48	7.2000000000e-01	7.8619286655e-01
48	7.3000000000e-01	7.7926017213e-01
48	7.4000000000e-01	7.7192339370e-01
48	7.5000000000e-01	7.6417934729e-01
48	7.6000000000e-01	7.5602629033e-01
48	7.7000000000e-01	7.4746401379e-01
48	7.8000000000e-01	7.3849392156e-01
48	7.9000000000e-01	7.2911909601e-01
48	8.0000000000e-01	7.1934434932e-01
48	8.1000000000e-01	7.0917625985e-01
48	8.2000000000e-01	6.9862319321e-01
48	8.3000000000e-01	6.8769530784e-01
48	8.4000000000e-01	6.7640454486e-01
48	8.5000000000e-01	6.6476460251e-01
48	8.6000000000e-01	6.5279089508e-01
48	8.7000000000e-01	6.4050049702e-01
48	8.8000000000e-01	6.2791207251e-01
48	8.9000000000e-01	6.1504579123e-01
48	9.0000000000e-01	6.0192323115e-01
48	9.1000000000e-01	5.8856726916e-01
48	9.2000000000e-01	5.7500196066e-01
48	9.3000000000e-01	5.6125240908e-01
48	9.4000000000e-01	5.4734462677e-01
48	9.5000000000e-01	5.3330538824e-01
48	9.6000000000e-01	5.1916207741e-01
48	9.7000000000e-01	5.0494252997e-01
48	9.8000000000e-01	4.9067487255e-01
48	9.9000000000e-01	4.7638735990e-01
48	1.0000000000e+00	4.6210821171e-01
48	1.0100000000e+00	4.4786545035e-01
48	1.0200000000e+00	4.3368674116e-01
48	1.0300000000e+00	4.1959923634e-01
48	1.0400000000e+00	4.0562942414e-01
48	1.0500000000e+00	3.9180298425e-01
48	1.0600000000e+00	3.7814465080e-01
48	1.0700000000e+00	3.6467808398e-01
48	1.0800000000e+00	3.5142575123e-01
48	1.0900000000e+00	3.3840881895e-01
48	1.1000000000e+00	3.2564705553e-01
48	1.1100000000e+00	3.1315874613e-01
48	1.1200000000e+00	3.0096062012e-01
48	1.1300000000e+00	2.8906779116e-01
48	1.1400000000e+00	2.7749371049e-01
48	1.1500000000e+00	2.6625013347e-01
48	1.1600000000e+00	2.5534709929e-01
48	1.1700000000e+00	2.4479292392e-01
48	1.1800000000e+00	2.3459420585e-01
48	1.1900000000e+00	2.2475584444e-01
48	1.2000000000e+00	2.1528107030e-01
48	1.2100000000e+00	2.0617148716e-01
48	1.2200000000e+00	1.9742712455e-01
48	1.2300000000e+00	1.8904650056e-01
48	1.2400000000e+00	1.8102669372e-01
48	1.2500000000e+00	1.7336342334e-01
48	1.2600000000e+00	1.6605113705e-01
48	1.2700000000e+00	1.5908310476e-01
48	1.2800000000e+00	1.5245151786e-01
48	1.2900000000e+00	1.4614759271e-01
48	1.3000000000e+00	1.4016167724e-01
48	1.3100000000e+00	1.3448335966e-01
48	1.3200000000e+00	1.2910157817e-01
48	1.3300000000e+00	1.2400473073e-01
48	1.3400000000e+00	1.1918078373e-01
48	1.3500000000e+00	1.1461737878e-01
48	1.3600000000e+00	1.1030193657e-01
48	1.3700000000e+00	1.0622175707e-01
48	1.3800000000e+00	1.0236411520e-01
48	1.3900000000e+00	9.8716351339e-02
48	1.4000000000e+00	9.5265956032e-02
48	1.4100000000e+00	9.2000648319e-02
48	1.4200000000e+00	8.8908447306e-02
48	1.4300000000e+00	8.5977736564e-02
48	1.4400000000e+00	8.3197321102e-02
48	1.4500000000e+00	8.0556476744e-02
48	1.4600000000e+00	7.8044991795e-02
48	1.4700000000e+00	7.5653201019e-02
48	1.4800000000e+00	7.3372011980e-02
48	1.4900000000e+00	7.1192923929e-02
48	1.5000000000e+00	6.9108039450e-02
49	-5.0000000000e-01	6.7693492395e-02
49	-4.9000000000e-01	6.9873321201e-02
49	-4.8000000000e-01	7.2174256672e-02
49	-4.7000000000e-01	7.4601930323e-02
49	-4.6000000000e-01	7.7162025037e-02
49	-4.5000000000e-01	7.9860305295e-02
49	-4.4000000000e-01	8.2702650761e-02
49	-4.3000000000e-01	8.5695092244e-02
49	-4.2000000000e-01	8.8843848986e-02
49	-4.1000000000e-01	9.2155366093e-02
49	-4.0000000000e-01	9.5636350858e-02
49	-3.9000000000e-01	9.9293806682e-02
49	-3.8000000000e-01	1.0313506324e-01
49	-3.7000000000e-01	1.0716780156e-01
49	-3.6000000000e-01	1.1140007265e-01
49	-3.5000000000e-01	1.1584030849e-01
49	-3.4000000000e-01	1.2049732401e-01
49	-3.3000000000e-01	1.2538030916e-01
49	-3.2000000000e-01	1.3049880989e-01
49	-3.1000000000e-01	1.3586269737e-01
49	-3.0000000000e-01	1.4148212468e-01
49	-2.9000000000e-01	1.4736747063e-01
49	-2.8000000000e-01	1.5352927026e-01
49	-2.7000000000e-01	1.5997813233e-01
49	-2.6000000000e-01	1.6672464361e-01
49	-2.5000000000e-01	1.7377926084e-01
49	-2.4000000000e-01	1.8115219076e-01
49	-2.3000000000e-01	1.8885325936e-01
49	-2.2000000000e-01	1.9689177150e-01
49	-2.1000000000e-01	2.0527636231e-01
49	-2.0000000000e-01	2.1401484214e-01
49	-1.9000000000e-01	2.2311403683e-01
49	-1.8000000000e-01	2.3257962533e-01
49	-1.7000000000e-01	2.4241597705e-01
49	-1.6000000000e-01	2.5262599106e-01
49	-1.5000000000e-01	2.6321093971e-01
49	-1.4000000000e-01	2.7417031910e-01
49	-1.3000000000e-01	2.8550170890e-01
49	-1.2000000000e-01	2.9720064415e-01
49	-1.1000000000e-01	3.0926050117e-01
49	-1.0000000000e-01	3.2167240036e-01
49	-9.0000000000e-02	3.3442512766e-01
49	-8.0000000000e-02	3.4750507705e-01
49	-7.0000000000e-02	3.6089621570e-01
49	-6.0000000000e-02	3.7458007349e-01
49	-5.0000000000e-02	3.8853575804e-01
49	-4.0000000000e-02	4.0273999648e-01
49	-3.0000000000e-02	4.1716720431e-01
49	-2.0000000000e-02	4.3178958201e-01
49	-1.0000000000e-02	4.4657723903e-01
49	0.0000000000e+00	4.6149834488e-01
49	1.0000000000e-02	4.7651930652e-01
49	2.0000000000e-02	4.9160497072e-01
49	3.0000000000e-02	5.0671884989e-01
49	4.0000000000e-02	5.2182336940e-01
49	5.0000000000e-02	5.3688013412e-01
49	6.0000000000e-02	5.5185021150e-01
49	7.0000000000e-02	5.6669442828e-01
49	8.0000000000e-02	5.8137367765e-01
49	9.0000000000e-02	5.9584923351e-01
49	1.0000000000e-01	6.1008306810e-01
49	1.1000000000e-01	6.2403816938e-01
49	1.2000000000e-01	6.3767885432e-01
49	1.3000000000e-01	6.5097107418e-01
49	1.4000000000e-01	6.6388270809e-01
49	1.5000000000e-01	6.7638384096e-01
49	1.6000000000e-01	6.8844702222e-01
49	1.7000000000e-01	7.0004750191e-01
49	1.8000000000e-01	7.1116344080e-01
49	1.9000000000e-01	7.2177609162e-01
49	2.0000000000e-01	7.3186994878e-01
49	2.1000000000e-01	7.4143286419e-01
49	2.2000000000e-01	7.5045612745e-01
49	2.3000000000e-01	7.5893450883e-01
49	2.4000000000e-01	7.6686626402e-01
49	2.5000000000e-01	7.7425310030e-01
49	2.6000000000e-01	7.8110010391e-01
49	2.7000000000e-01	7.8741562919e-01
49	2.8000000000e-01	7.9321115050e-01
49	2.9000000000e-01	7.9850107822e-01
49	3.0000000000e-01	8.0330254096e-01
49	3.1000000000e-01	8.0763513630e-01
49	3.2000000000e-01	8.1152065279e-01
49	3.3000000000e-01	8.1498276666e-01
49	3.4000000000e-01	8.1804671656e-01
49	3.5000000000e-01	8.2073896047e-01
49	3.6000000000e-01	8.2308681877e-01
49	3.7000000000e-01	8.2511810786e-01
49	3.8000000000e-01	8.2686076894e-01
49	3.9000000000e-01	8.2834249653e-01
49	4.0000000000e-01	8.2959037121e-01
49	4.1000000000e-01	8.3063050151e-01
49	4.2000000000e-01	8.3148767917e-01
49	4.3000000000e-01	8.3218505236e-01
49	4.4000000000e-01	8.3274382081e-01
49	4.5000000000e-01	8.3318295700e-01
49	4.6000000000e-01	8.3351895669e-01
49	4.7000000000e-01	8.3376562226e-01
49	4.8000000000e-01	8.3393388141e-01
49	4.9000000000e-01	8.3403164373e-01
49	5.0000000000e-01	8.3406369687e-01
49	5.1000000000e-01	8.3403164373e-01
49	5.2000000000e-01	8.3393388141e-01
49	5.3000000000e-01	8.3376562226e-01
49	5.4000000000e-01	8.3351895669e-01
49	5.5000000000e-01	8.3318295700e-01
49	5.6000000000e-01	8.3274382081e-01
49	5.7000000000e-01	8.3218505236e-01
49	5.8000000000e-01	8.3148767917e-01
49	5.9000000000e-01	8.3063050151e-01
49	6.0000000000e-01	8.2959037121e-01
49	6.1000000000e-01	8.2834249653e-01
49	6.2000000000e-01	8.2686076894e-01
49	6.3000000000e-01	8.2511810786e-01
49	6.4000000000e-01	8.2308681877e-01
49	6.5000000000e-01	8.2073896047e-01
49	6.6000000000e-01	8.1804671656e-01
49	6.7000000000e-01	8.1498276666e-01
49	6.8000000000e-01	8.1152065279e-01
49	6.9000000000e-01	8.0763513630e-01
49	7.0000000000e-01	8.0330254096e-01
49	7.1000000000e-01	7.9850107822e-01
49	7.2000000000e-01	7.9321115050e-01
49	7.3000000000e-01	7.8741562919e-01
49	7.4000000000e-01	7.8110010391e-01
49	7.5000000000e-01	7.7425310030e-01
49	7.6000000000e-01	7.6686626402e-01
49	7.7000000000e-01	7.5893450883e-01
49	7.8000000000e-01	7.5045612745e-01
49	7.9000000000e-01	7.4143286419e-01
49	8.0000000000e-01	7.3186994878e-01
49	8.1000000000e-01	7.2177609162e-01
49	8.2000000000e-01	7.1116344080e-01
49	8.3000000000e-01	7.0004750191e-01
49	8.4000000000e-01	6.8844702222e-01
49	8.5000000000e-01	6.7638384096e-01
49	8.6000000000e-01	6.6388270809e-01
49	8.7000000000e-01	6.5097107418e-01
49	8.8000000000e-01	6.3767885432e-01
49	8.9000000000e-01	6.2403816938e-01
49	9.0000000000e-01	6.1008306810e-01
49	9.1000000000e-01	5.9584923351e-01
49	9.2000000000e-01	5.8137367765e-01
49	9.3000000000e-01	5.6669442828e-01
49	9.4000000000e-01	5.5185021150e-01
49	9.5000000000e-01	5.3688013412e-01
49	9.6000000000e-01	5.2182336940e-01
49	9.7000000000e-01	5.0671884989e-01
49	9.8000000000e-01	4.9160497072e-01
49	9.9000000000e-01	4.7651930652e-01
49	1.0000000000e+00	4.6149834488e-01
49	1.0100000000e+00	4.4657723903e-01
49	1.0200000000e+00	4.3178958201e-01
49	1.0300000000e+00	4.1716720431e-01
49	1.0400000000e+00	4.0273999648e-01
49	1.0500000000e+00	3.8853575804e-01
49	1.0600000000e+00	3.7458007349e-01
49	1.0700000000e+00	3.6089621570e-01
49	1.0800000000e+00	3.4750507705e-01
49	1.0900000000e+00	3.3442512766e-01
49	1.1000000000e+00	3.2167240036e-01
49	1.1100000000e+00	3.0926050117e-01
49	1.1200000000e+00	2.9720064415e-01
49	1.1300000000e+00	2.8550170890e-01
49	1.1400000000e+00	2.7417031910e-01
49	1.1500000000e+00	2.6321093971e-01
49	1.1600000000e+00	2.5262599106e-01
49	1.1700000000e+00	2.4241597705e-01
49	1.1800000000e+00	2.3257962533e-01
49	1.1900000000e+00	2.2311403683e-01
49	1.2000000000e+00	2.1401484214e-01
49	1.2100000000e+00	2.0527636231e-01
49	1.2200000000e+00	1.9689177150e-01
49	1.2300000000e+00	1.8885325936e-01
49	1.2400000000e+00	1.8115219076e-01
49	1.2500000000e+00	1.7377926084e-01
49	1.2600000000e+00	1.6672464361e-01
49	1.2700000000e+00	1.5997813233e-01
49	1.2800000000e+00	1.5352927026e-01
49	1.2900000000e+00	1.4736747063e-01
49	1.3000000000e+00	1.4148212468e-01
49	1.3100000000e+00	1.3586269737e-01
49	1.3200000000e+00	1.3049880989e-01
49	1.3300000000e+00	1.2538030916e-01
49	1.3400000000e+00	1.2049732401e-01
49	1.3500000000e+00	1.1584030849e-01
49	1.3600000000e+00	1.1140007265e-01
49	1.3700000000e+00	1.0716780156e-01
49	1.3800000000e+00	1.0313506324e-01
49	1.3900000000e+00	9.9293806682e-02
49	1.4000000000e+00	9.5636350858e-02
49	1.4100000000e+00	9.2155366093e-02
49	1.4200000000e+00	8.8843848986e-02
49	1.4300000000e+00	8.5695092244e-02
49	1.4400000000e+00	8.2702650761e-02
49	1.4500000000e+00	7.9860305295e-02
49	1.4600000000e+00	7.7162025037e-02
49	1.4700000000e+00	7.4601930323e-02
49	1.4800000000e+00	7.2174256672e-02
49	1.4900000000e+00	6.9873321201e-02
49	1.5000000000e+00	6.7693492395e-02
50	-5.0000000000e-01	7.0969715059e-02
50	-4.9000000000e-01	7.2983156484e-02
50	-4.8000000000e-01	7.5067970123e-02
50	-4.7000000000e-01	7.7233089806e-02
50	-4.6000000000e-01	7.9488432572e-02
50	-4.5000000000e-01	8.1844874344e-02
50	-4.4000000000e-01	8.4314212282e-02
50	-4.3000000000e-01	8.6909113787e-02
50	-4.2000000000e-01	8.9643052282e-02
50	-4.1000000000e-01	9.2530230076e-02
50	-4.0000000000e-01	9.5585488794e-02
50	-3.9000000000e-01	9.8824208008e-02
50	-3.8000000000e-01	1.0226219290e-01
50	-3.7000000000e-01	1.0591555188e-01
50	-3.6000000000e-01	1.0980056537e-01
50	-3.5000000000e-01	1.1393354681e-01
50	-3.4000000000e-01	1.1833069748e-01
50	-3.3000000000e-01	1.2300795638e-01
50	-3.2000000000e-01	1.2798084690e-01
50	-3.1000000000e-01	1.3326432169e-01
50	-3.0000000000e-01	1.3887260761e-01
50	-2.9000000000e-01	1.4481905229e-01
50	-2.8000000000e-01	1.5111597395e-01
50	-2.7000000000e-01	1.5777451634e-01
50	-2.6000000000e-01	1.6480451022e-01
50	-2.5000000000e-01	1.7221434310e-01
50	-2.4000000000e-01	1.8001083865e-01
50	-2.3000000000e-01	1.8819914721e-01
50	-2.2000000000e-01	1.9678264867e-01
50	-2.1000000000e-01	2.0576286893e-01
50	-2.0000000000e-01	2.1513941089e-01
50	-1.9000000000e-01	2.2490990077e-01
50	-1.8000000000e-01	2.3506995064e-01
50	-1.7000000000e-01	2.4561313747e-01
50	-1.6000000000e-01	2.5653099913e-01
50	-1.5000000000e-01	2.6781304749e-01
50	-1.4000000000e-01	2.7944679854e-01
50	-1.3000000000e-01	2.9141781935e-01
50	-1.2000000000e-01	3.0370979143e-01
50	-1.1000000000e-01	3.1630458994e-01
50	-1.0000000000e-01	3.2918237801e-01
50	-9.0000000000e-02	3.4232171523e-01
50	-8.0000000000e-02	3.5569967925e-01
50	-7.0000000000e-02	3.6929199945e-01
50	-6.0000000000e-02	3.8307320113e-01
50	-5.0000000000e-02	3.9701675905e-01
50	-4.0000000000e-02	4.1109525876e-01
50	-3.0000000000e-02	4.2528056408e-01
50	-2.0000000000e-02	4.3954398928e-01
50	-1.0000000000e-02	4.5385647423e-01
50	0.0000000000e+00	4.6818876092e-01
50	1.0000000000e-02	4.8251156970e-01
50	2.0000000000e-02	4.9679577367e-01
50	3.0000000000e-02	5.1101256962e-01
50	4.0000000000e-02	5.2513364405e-01
50	5.0000000000e-02	5.3913133283e-01
50	6.0000000000e-02	5.5297877316e-01
50	7.0000000000e-02	5.6665004660e-01
50	8.0000000000e-02	5.8012031205e-01
50	9.0000000000e-02	5.9336592769e-01
50	1.0000000000e-01	6.0636456098e-01
50	1.1000000000e-01	6.1909528599e-01
50	1.2000000000e-01	6.3153866752e-01
50	1.3000000000e-01	6.4367683147e-01
50	1.4000000000e-01	6.5549352123e-01
50	1.5000000000e-01	6.6697413983e-01
50	1.6000000000e-01	6.7810577794e-01
50	1.7000000000e-01	6.8887722769e-01
50	1.8000000000e-01	6.9927898270e-01
50	1.9000000000e-01	7.0930322445e-01
50	2.0000000000e-01	7.1894379574e-01
50	2.1000000000e-01	7.2819616158e-01
50	2.2000000000e-01	7.3705735827e-01
50	2.3000000000e-01	7.4552593146e-01
50	2.4000000000e-01	7.5360186400e-01
50	2.5000000000e-01	7.6128649435e-01
50	2.6000000000e-01	7.6858242675e-01
50	2.7000000000e-01	7.7549343385e-01
50	2.8000000000e-01	7.8202435309e-01
50	2.9000000000e-01	7.8818097761e-01
50	3.0000000000e-01	7.9396994293e-01
50	3.1000000000e-01	7.9939861039e-01
50	3.2000000000e-01	8.0447494831e-01
50	3.3000000000e-01	8.0920741207e-01
50	3.4000000000e-01	8.1360482386e-01
50	3.5000000000e-01	8.1767625336e-01
50	3.6000000000e-01	8.2143090001e-01
50	3.7000000000e-01	8.2487797792e-01
50	3.8000000000e-01	8.2802660425e-01
50	3.9000000000e-01	8.3088569183e-01
50	4.0000000000e-01	8.3346384667e-01
50	4.1000000000e-01	8.3576927130e-01
50	4.2000000000e-01	8.3780967427e-01
50	4.3000000000e-01	8.3959218665e-01
50	4.4000000000e-01	8.4112328586e-01
50	4.5000000000e-01	8.4240872740e-01
50	4.6000000000e-01	8.4345348490e-01
50	4.7000000000e-01	8.4426169876e-01
50	4.8000000000e-01	8.4483663371e-01
50	4.9000000000e-01	8.4518064563e-01
50	5.0000000000e-01	8.4529515761e-01
50	5.1000000000e-01	8.4518064563e-01
50	5.2000000000e-01	8.4483663371e-01
50	5.3000000000e-01	8.4426169876e-01
50	5.4000000000e-01	8.4345348490e-01
50	5.5000000000e-01	8.4240872740e-01
50	5.6000000000e-01	8.4112328586e-01
50	5.7000000000e-01	8.3959218665e-01
50	5.8000000000e-01	8.3780967427e-01
50	5.9000000000e-01	8.3576927130e-01
50	6.0000000000e-01	8.3346384667e-01
50	6.1000000000e-01	8.3088569183e-01
50	6.2000000000e-01	8.2802660425e-01
50	6.3000000000e-01	8.2487797792e-01
50	6.4000000000e-01	8.2143090001e-01
50	6.5000000000e-01	8.1767625336e-01
50	6.6000000000e-01	8.1360482386e-01
50	6.7000000000e-01	8.0920741207e-01
50	6.8000000000e-01	8.0447494831e-01
50	6.9000000000e-01	7.9939861039e-01
50	7.0000000000e-01	7.9396994293e-01
50	7.1000000000e-01	7.8818097761e-01
50	7.2000000000e-01	7.8202435309e-01
50	7.3000000000e-01	7.7549343385e-01
50	7.4000000000e-01	7.6858242675e-01
50	7.5000000000e-01	7.6128649435e-01
50	7.6000000000e-01	7.5360186400e-01
50	7.7000000000e-01	7.4552593146e-01
50	7.8000000000e-01	7.3705735827e-01
50	7.9000000000e-01	7.2819616158e-01
50	8.0000000000e-01	7.1894379574e-01
50	8.1000000000e-01	7.0930322445e-01
50	8.2000000000e-01	6.9927898270e-01
50	8.3000000000e-01	6.8887722769e-01
50	8.4000000000e-01	6.7810577794e-01
50	8.5000000000e-01	6.6697413983e-01
50	8.6000000000e-01	6.5549352123e-01
50	8.7000000000e-01	6.4367683147e-01
50	8.8000000000e-01	6.3153866752e-01
50	8.9000000000e-01	6.1909528599e-01
50	9.0000000000e-01	6.0636456098e-01
50	9.1000000000e-01	5.9336592769e-01
50	9.2000000000e-01	5.8012031205e-01
50	9.3000000000e-01	5.6665004660e-01
50	9.4000000000e-01	5.5297877316e-01
50	9.5000000000e-01	5.3913133283e-01
50	9.6000000000e-01	5.2513364405e-01
50	9.7000000000e-01	5.1101256962e-01
50	9.8000000000e-01	4.9679577367e-01
50	9.9000000000e-01	4.8251156970e-01
50	1.0000000000e+00	4.6818876092e-01
50	1.0100000000e+00	4.5385647423e-01
50	1.0200000000e+00	4.3954398928e-01
50	1.0300000000e+00	4.2528056408e-01
50	1.0400000000e+00	4.1109525876e-01
50	1.0500000000e+00	3.9701675905e-01
50	1.0600000000e+00	3.8307320113e-01
50	1.0700000000e+00	3.6929199945e-01
50	1.0800000000e+00	3.5569967925e-01
50	1.0900000000e+00	3.4232171523e-01
50	1.1000000000e+00	3.2918237801e-01
50	1.1100000000e+00	3.1630458994e-01
50	1.1200000000e+00	3.0370979143e-01
50	1.1300000000e+00	2.9141781935e-01
50	1.1400000000e+00	2.7944679854e-01
50	1.1500000000e+00	2.6781304749e-01
50	1.1600000000e+00	2.5653099913e-01
50	1.1700000000e+00	2.4561313747e-01
50	1.1800000000e+00	2.3506995064e-01
50	1.1900000000e+00	2.2490990077e-01
50	1.2000000000e+00	2.1513941089e-01
50	1.2100000000e+00	2.0576286893e-01
50	1.2200000000e+00	1.9678264867e-01
50	1.2300000000e+00	1.8819914721e-01
50	1.2400000000e+00	1.8001083865e-01
50	1.2500000000e+00	1.7221434310e-01
50	1.2600000000e+00	1.6480451022e-01
50	1.2700000000e+00	1.5777451634e-01
50	1.2800000000e+00	1.5111597395e-01
50	1.2900000000e+00	1.4481905229e-01
50	1.3000000000e+00	1.3887260761e-01
50	1.3100000000e+00	1.3326432169e-01
50	1.3200000000e+00	1.2798084690e-01
50	1.3300000000e+00	1.2300795638e-01
50	1.3400000000e+00	1.1833069748e-01
50	1.3500000000e+00	1.1393354681e-01
50	1.3600000000e+00	1.0980056537e-01
50	1.3700000000e+00	1.0591555188e-01
50	1.3800000000e+00	1.0226219290e-01
50	1.3900000000e+00	9.8824208008e-02
50	1.4000000000e+00	9.5585488794e-02
50	1.4100000000e+00	9.2530230076e-02
50	1.4200000000e+00	8.9643052282e-02
50	1.4300000000e+00	8.6909113787e-02
